Restaurant_ID,Name,City,Cuisine,Rating,Votes,Cost
3970,Restaurant_3970,Chicago,Italian,4.1,3562,49.0
3971,Restaurant_3971,Houston,Indian,2.9,4901,37.0
3972,Restaurant_3972,San Diego,Thai,4.4,2304,90.0
3973,Restaurant_3973,Chicago,Chinese,3.2,2500,40.0
3974,Restaurant_3974,San Jose,Korean,4.1,2485,128.0
3975,Restaurant_3975,Philadelphia,French,3.2,2445,96.0
3976,Restaurant_3976,New York,Japanese,3.6,648,40.0
3977,Restaurant_3977,San Antonio,Japanese,3.5,2269,13.0
3978,Restaurant_3978,San Diego,Italian,3.6,3815,116.0
3979,Restaurant_3979,San Diego,American,3.7,1551,116.0
3980,Restaurant_3980,Chicago,Chinese,4.1,4721,116.0
3981,Restaurant_3981,San Jose,Korean,3.7,4871,126.0
3982,Restaurant_3982,New York,Italian,4.4,1302,88.0
3983,Restaurant_3983,Dallas,French,3.4,2632,32.0
3984,Restaurant_3984,Philadelphia,Thai,4.1,2532,114.0
3985,Restaurant_3985,Dallas,Thai,3.2,1268,125.0
3986,Restaurant_3986,San Antonio,Korean,5.0,1773,64.0
3987,Restaurant_3987,New York,Korean,4.1,3089,67.0
3988,Restaurant_3988,New York,Korean,3.3,3627,116.0
3989,Restaurant_3989,Philadelphia,Indian,5.0,1166,10.0
3990,Restaurant_3990,Phoenix,Japanese,4.2,2548,136.0
3991,Restaurant_3991,Dallas,Mediterranean,3.3,1550,
3992,Restaurant_3992,Los Angeles,Chinese,3.7,2140,143.0
3993,Restaurant_3993,San Diego,Mediterranean,3.0,3520,61.0
3994,Restaurant_3994,Phoenix,Indian,3.0,3654,28.0
3995,Restaurant_3995,Los Angeles,American,4.6,620,111.0
3996,Restaurant_3996,San Jose,Thai,3.2,2523,28.0
3997,Restaurant_3997,Philadelphia,Japanese,2.9,4767,48.0
3998,Restaurant_3998,San Jose,Korean,4.2,4896,117.0
3999,Restaurant_3999,San Diego,French,5.0,170,74.0
4000,Restaurant_4000,Houston,French,4.6,2419,56.0
4001,Restaurant_4001,Los Angeles,French,5.0,2779,83.0
4002,Restaurant_4002,Phoenix,Chinese,5.0,1416,81.0
4003,Restaurant_4003,Los Angeles,Korean,3.2,938,95.0
4004,Restaurant_4004,Los Angeles,Japanese,3.6,4930,18.0
4005,Restaurant_4005,Philadelphia,Thai,2.7,2031,129.0
4006,Restaurant_4006,San Jose,Mediterranean,3.0,3177,123.0
4007,Restaurant_4007,Dallas,Korean,4.6,2771,10.0
4008,Restaurant_4008,Houston,Korean,4.0,3796,20.0
4009,Restaurant_4009,Philadelphia,Indian,4.8,2884,114.0
4010,Restaurant_4010,San Antonio,American,3.2,1731,10.0
4011,Restaurant_4011,Philadelphia,French,3.4,1272,90.0
4012,Restaurant_4012,San Diego,Italian,4.2,1752,132.0
4013,Restaurant_4013,Houston,Japanese,4.5,1956,60.0
4014,Restaurant_4014,New York,Indian,2.7,3487,26.0
4015,Restaurant_4015,San Antonio,American,3.6,1691,112.0
4016,Restaurant_4016,Chicago,American,4.1,4165,116.0
4017,Restaurant_4017,Philadelphia,Mexican,4.3,1257,129.0
4018,Restaurant_4018,Los Angeles,French,4.5,431,121.0
4019,Restaurant_4019,Dallas,Mexican,3.7,4265,32.0
4020,Restaurant_4020,New York,Indian,2.9,2083,135.0
4021,Restaurant_4021,Philadelphia,American,2.5,3905,68.0
4022,Restaurant_4022,Philadelphia,Italian,3.7,4354,115.0
4023,Restaurant_4023,Phoenix,Japanese,3.6,2298,103.0
4024,Restaurant_4024,Phoenix,Mexican,3.2,2104,34.0
4025,Restaurant_4025,New York,American,4.4,1184,119.0
4026,Restaurant_4026,San Jose,Japanese,3.0,436,28.0
4027,Restaurant_4027,Phoenix,French,3.3,4325,91.0
4028,Restaurant_4028,Los Angeles,Mediterranean,4.6,4926,55.0
4029,Restaurant_4029,San Antonio,Japanese,3.3,4936,44.0
4030,Restaurant_4030,Chicago,American,4.0,4715,32.0
4031,Restaurant_4031,Houston,Indian,3.8,2399,118.0
4032,Restaurant_4032,Chicago,Mexican,4.0,621,53.0
4033,Restaurant_4033,Chicago,Mexican,4.4,3713,18.0
4034,Restaurant_4034,Houston,Thai,4.0,634,99.0
4035,Restaurant_4035,Phoenix,American,2.8,3012,102.0
4036,Restaurant_4036,New York,Thai,2.9,1993,51.0
4037,Restaurant_4037,Houston,Italian,4.0,2675,102.0
4038,Restaurant_4038,San Diego,Italian,3.2,2340,126.0
4039,Restaurant_4039,San Jose,American,4.5,1409,136.0
4040,Restaurant_4040,San Antonio,Mexican,4.0,3816,44.0
4041,Restaurant_4041,Dallas,French,2.6,828,145.0
4042,Restaurant_4042,Phoenix,Chinese,5.0,2281,120.0
4043,Restaurant_4043,San Jose,Italian,3.5,536,52.0
4044,Restaurant_4044,Houston,Mexican,3.7,1402,54.0
4045,Restaurant_4045,San Diego,Korean,4.1,804,143.0
4046,Restaurant_4046,Dallas,Korean,3.7,3281,22.0
4047,Restaurant_4047,San Antonio,Thai,4.5,851,20.0
4048,Restaurant_4048,San Antonio,Japanese,3.1,2225,111.0
4049,Restaurant_4049,Phoenix,French,4.6,555,144.0
4050,Restaurant_4050,Houston,Thai,4.3,3143,64.0
4051,Restaurant_4051,San Jose,Korean,3.3,4323,28.0
4052,Restaurant_4052,New York,French,4.0,1864,116.0
4053,Restaurant_4053,San Jose,Chinese,4.6,4349,15.0
4054,Restaurant_4054,San Jose,Japanese,4.2,2094,18.0
4055,Restaurant_4055,San Antonio,Thai,3.9,3478,34.0
4056,Restaurant_4056,New York,Korean,,2930,59.0
4057,Restaurant_4057,New York,Italian,4.3,2627,81.0
4058,Restaurant_4058,Phoenix,Italian,3.4,253,75.0
4059,Restaurant_4059,Dallas,Thai,3.9,3520,66.0
4060,Restaurant_4060,Philadelphia,Chinese,4.4,58,31.0
4061,Restaurant_4061,Chicago,Chinese,3.9,3702,65.0
4062,Restaurant_4062,Chicago,American,3.3,1721,45.0
4063,Restaurant_4063,San Antonio,Japanese,4.0,2607,77.0
4064,Restaurant_4064,Philadelphia,Mexican,3.5,264,10.0
4065,Restaurant_4065,Dallas,Chinese,4.2,1707,57.0
4066,Restaurant_4066,Philadelphia,Japanese,4.8,3214,67.0
4067,Restaurant_4067,Phoenix,Chinese,4.3,2293,57.0
4068,Restaurant_4068,San Jose,American,3.2,3287,108.0
4069,Restaurant_4069,San Antonio,Mediterranean,4.0,2484,135.0
4070,Restaurant_4070,New York,Chinese,2.0,2735,123.0
4071,Restaurant_4071,San Antonio,Japanese,3.7,2523,99.0
4072,Restaurant_4072,Chicago,American,4.5,3455,122.0
4073,Restaurant_4073,Dallas,American,4.1,937,116.0
4074,Restaurant_4074,Philadelphia,Japanese,3.9,877,114.0
4075,Restaurant_4075,Dallas,Japanese,5.0,2704,142.0
4076,Restaurant_4076,Phoenix,Italian,2.6,546,27.0
4077,Restaurant_4077,San Antonio,Mediterranean,2.8,2462,121.0
4078,Restaurant_4078,Houston,American,4.1,3203,49.0
4079,Restaurant_4079,San Antonio,Italian,4.4,4493,111.0
4080,Restaurant_4080,New York,French,4.5,3578,122.0
4081,Restaurant_4081,San Antonio,Thai,3.4,3631,67.0
4082,Restaurant_4082,San Diego,Thai,3.2,2215,94.0
4083,Restaurant_4083,Phoenix,American,3.1,3846,55.0
4084,Restaurant_4084,Los Angeles,Italian,4.0,229,81.0
4085,Restaurant_4085,Phoenix,Mediterranean,3.1,4798,42.0
4086,Restaurant_4086,Philadelphia,Mediterranean,4.6,1427,76.0
4087,Restaurant_4087,Los Angeles,French,3.8,1699,122.0
4088,Restaurant_4088,Philadelphia,American,3.3,3969,93.0
4089,Restaurant_4089,Philadelphia,Chinese,3.3,3065,48.0
4090,Restaurant_4090,New York,French,2.7,2145,80.0
4091,Restaurant_4091,New York,Italian,3.2,6,14.0
4092,Restaurant_4092,San Jose,Chinese,3.4,4272,10.0
4093,Restaurant_4093,Chicago,Thai,4.1,1229,134.0
4094,Restaurant_4094,San Jose,Indian,3.7,4394,144.0
4095,Restaurant_4095,San Jose,Thai,3.2,1823,122.0
4096,Restaurant_4096,Chicago,American,2.9,3984,17.0
4097,Restaurant_4097,Houston,Japanese,3.6,2276,117.0
4098,Restaurant_4098,Los Angeles,Thai,2.4,2943,135.0
4099,Restaurant_4099,Dallas,Korean,3.6,630,135.0
4100,Restaurant_4100,San Jose,Thai,4.6,269,37.0
4101,Restaurant_4101,San Antonio,Thai,3.7,4176,43.0
4102,Restaurant_4102,San Antonio,Thai,3.9,3771,105.0
4103,Restaurant_4103,Philadelphia,Thai,3.8,4915,31.0
4104,Restaurant_4104,Chicago,Chinese,2.8,500,133.0
4105,Restaurant_4105,Philadelphia,Chinese,5.0,2750,76.0
4106,Restaurant_4106,San Diego,Thai,3.5,1312,87.0
4107,Restaurant_4107,San Diego,Mexican,3.8,2153,48.0
4108,Restaurant_4108,Dallas,Mexican,3.3,4736,108.0
4109,Restaurant_4109,New York,Chinese,4.6,608,138.0
4110,Restaurant_4110,New York,Indian,2.8,3043,28.0
4111,Restaurant_4111,Chicago,Japanese,4.7,1663,24.0
4112,Restaurant_4112,Chicago,French,3.6,3294,10.0
4113,Restaurant_4113,San Jose,Korean,3.4,1997,40.0
4114,Restaurant_4114,San Diego,Korean,3.4,2429,95.0
4115,Restaurant_4115,San Jose,Thai,5.0,4199,59.0
4116,Restaurant_4116,New York,Indian,2.7,2711,29.0
4117,Restaurant_4117,Los Angeles,Mexican,3.4,3185,114.0
4118,Restaurant_4118,Los Angeles,Mexican,2.9,1531,52.0
4119,Restaurant_4119,Chicago,Indian,2.5,4216,14.0
4120,Restaurant_4120,Philadelphia,Japanese,4.7,3706,75.0
4121,Restaurant_4121,New York,Chinese,3.8,3074,149.0
4122,Restaurant_4122,Los Angeles,Japanese,3.0,4502,137.0
4123,Restaurant_4123,New York,American,4.4,675,80.0
4124,Restaurant_4124,Phoenix,American,3.5,1654,75.0
4125,Restaurant_4125,San Antonio,Mexican,3.3,4527,82.0
4126,Restaurant_4126,San Diego,French,4.2,4156,88.0
4127,Restaurant_4127,San Jose,American,3.5,3544,28.0
4128,Restaurant_4128,New York,Mexican,3.1,3818,22.0
4129,Restaurant_4129,San Antonio,Thai,4.3,3443,54.0
4130,Restaurant_4130,Phoenix,Mediterranean,3.7,1047,15.0
4131,Restaurant_4131,San Jose,Mediterranean,4.3,2453,138.0
4132,Restaurant_4132,New York,Italian,3.5,1331,115.0
4133,Restaurant_4133,Chicago,Thai,4.5,4082,130.0
4134,Restaurant_4134,San Antonio,Mediterranean,3.8,2660,34.0
4135,Restaurant_4135,San Jose,Japanese,4.5,2262,28.0
4136,Restaurant_4136,New York,Italian,4.5,4357,147.0
4137,Restaurant_4137,San Antonio,Mexican,4.7,763,80.0
4138,Restaurant_4138,Phoenix,Indian,3.8,2367,24.0
4139,Restaurant_4139,New York,Indian,4.1,3408,116.0
4140,Restaurant_4140,New York,Mexican,3.6,1684,135.0
4141,Restaurant_4141,New York,French,3.2,4464,145.0
4142,Restaurant_4142,Dallas,Mexican,5.0,869,39.0
4143,Restaurant_4143,Chicago,Chinese,3.3,2733,107.0
4144,Restaurant_4144,Phoenix,Indian,4.4,913,106.0
4145,Restaurant_4145,San Jose,Mediterranean,4.3,3131,10.0
4146,Restaurant_4146,Dallas,Korean,3.9,1630,25.0
4147,Restaurant_4147,Philadelphia,Italian,3.7,542,123.0
4148,Restaurant_4148,Dallas,French,3.7,2203,20.0
4149,Restaurant_4149,San Diego,American,3.3,2935,95.0
4150,Restaurant_4150,San Diego,Thai,3.9,751,79.0
4151,Restaurant_4151,New York,French,3.0,2111,129.0
4152,Restaurant_4152,Dallas,American,4.3,420,48.0
4153,Restaurant_4153,Philadelphia,French,3.6,2370,140.0
4154,Restaurant_4154,Dallas,Korean,3.1,1486,10.0
4155,Restaurant_4155,Chicago,French,2.9,546,32.0
4156,Restaurant_4156,Chicago,Mediterranean,3.7,4961,124.0
4157,Restaurant_4157,Philadelphia,Mexican,3.7,2557,57.0
4158,Restaurant_4158,Dallas,Chinese,3.4,1571,100.0
4159,Restaurant_4159,San Antonio,Italian,4.2,453,62.0
4160,Restaurant_4160,Chicago,Indian,4.0,2691,70.0
4161,Restaurant_4161,Chicago,American,3.8,1757,112.0
4162,Restaurant_4162,Los Angeles,Italian,3.2,4774,111.0
4163,Restaurant_4163,Dallas,French,3.3,4369,148.0
4164,Restaurant_4164,Chicago,Mexican,2.8,59,99.0
4165,Restaurant_4165,Phoenix,Italian,3.7,4437,127.0
4166,Restaurant_4166,Dallas,Mexican,4.2,1417,148.0
4167,Restaurant_4167,San Diego,American,3.0,2160,144.0
4168,Restaurant_4168,Los Angeles,Mediterranean,3.4,1338,56.0
4169,Restaurant_4169,Chicago,Mediterranean,3.8,466,145.0
4170,Restaurant_4170,Los Angeles,Mexican,4.2,2310,14.0
4171,Restaurant_4171,San Diego,Mexican,2.8,2471,96.0
4172,Restaurant_4172,Philadelphia,Chinese,5.0,719,100.0
4173,Restaurant_4173,Philadelphia,Thai,4.3,1235,72.0
4174,Restaurant_4174,Dallas,Chinese,3.4,562,30.0
4175,Restaurant_4175,San Diego,Italian,3.1,982,128.0
4176,Restaurant_4176,Houston,Japanese,4.0,2966,130.0
4177,Restaurant_4177,Houston,Chinese,4.1,2335,111.0
4178,Restaurant_4178,Dallas,Italian,3.1,4520,99.0
4179,Restaurant_4179,New York,Indian,3.0,4649,149.0
4180,Restaurant_4180,Los Angeles,Italian,3.2,4854,121.0
4181,Restaurant_4181,Los Angeles,Italian,3.8,1730,148.0
4182,Restaurant_4182,Philadelphia,Mexican,3.9,4339,147.0
4183,Restaurant_4183,Houston,Korean,5.0,3047,128.0
4184,Restaurant_4184,San Jose,French,2.3,1357,25.0
4185,Restaurant_4185,Chicago,Mexican,3.3,2375,128.0
4186,Restaurant_4186,Chicago,Mexican,3.4,2762,93.0
4187,Restaurant_4187,Chicago,Korean,4.1,1785,141.0
4188,Restaurant_4188,Philadelphia,Korean,4.2,1962,31.0
4189,Restaurant_4189,San Diego,French,3.7,1188,103.0
4190,Restaurant_4190,San Antonio,Japanese,4.9,2678,40.0
4191,Restaurant_4191,Houston,Indian,3.0,3007,79.0
4192,Restaurant_4192,Houston,Chinese,3.3,3123,100.0
4193,Restaurant_4193,San Jose,Italian,2.9,3143,137.0
4194,Restaurant_4194,Los Angeles,Chinese,3.7,2800,20.0
4195,Restaurant_4195,New York,Mediterranean,3.6,323,45.0
4196,Restaurant_4196,Dallas,American,4.4,3683,89.0
4197,Restaurant_4197,Los Angeles,Japanese,5.0,2202,33.0
4198,Restaurant_4198,San Diego,American,4.8,1794,122.0
4199,Restaurant_4199,Dallas,Italian,2.9,2248,51.0
4200,Restaurant_4200,Houston,Korean,3.8,2342,30.0
4201,Restaurant_4201,San Diego,Italian,4.3,3393,105.0
4202,Restaurant_4202,Dallas,Indian,4.3,3400,60.0
4203,Restaurant_4203,San Jose,Chinese,5.0,1975,90.0
4204,Restaurant_4204,San Jose,French,3.6,3045,64.0
4205,Restaurant_4205,Phoenix,Thai,3.9,1307,133.0
4206,Restaurant_4206,San Antonio,Thai,5.0,1455,141.0
4207,Restaurant_4207,San Jose,French,4.1,962,71.0
4208,Restaurant_4208,Houston,Korean,3.4,1717,96.0
4209,Restaurant_4209,New York,Thai,3.1,2429,50.0
4210,Restaurant_4210,Chicago,Korean,3.9,2539,50.0
4211,Restaurant_4211,Phoenix,Mexican,4.5,3618,54.0
4212,Restaurant_4212,Chicago,Indian,4.5,2378,135.0
4213,Restaurant_4213,San Antonio,Japanese,3.2,874,105.0
4214,Restaurant_4214,Dallas,Chinese,3.9,3670,28.0
4215,Restaurant_4215,Philadelphia,Chinese,3.5,2205,46.0
4216,Restaurant_4216,San Jose,Japanese,3.7,4527,94.0
4217,Restaurant_4217,New York,Italian,4.4,1139,35.0
4218,Restaurant_4218,San Antonio,Italian,3.8,3591,103.0
4219,Restaurant_4219,Chicago,American,4.3,4714,113.0
4220,Restaurant_4220,Phoenix,Italian,4.3,4714,134.0
4221,Restaurant_4221,San Jose,Korean,3.4,2673,100.0
4222,Restaurant_4222,Houston,French,4.7,4530,96.0
4223,Restaurant_4223,San Jose,Mexican,3.0,1545,132.0
4224,Restaurant_4224,Phoenix,Japanese,2.9,2843,107.0
4225,Restaurant_4225,Phoenix,Korean,3.5,4667,32.0
4226,Restaurant_4226,Philadelphia,Korean,3.1,265,117.0
4227,Restaurant_4227,San Jose,American,4.2,101,63.0
4228,Restaurant_4228,San Jose,Korean,5.0,2756,68.0
4229,Restaurant_4229,Philadelphia,Indian,4.6,3973,48.0
4230,Restaurant_4230,San Diego,Italian,3.2,1534,87.0
4231,Restaurant_4231,San Diego,Chinese,3.1,2269,100.0
4232,Restaurant_4232,Dallas,Indian,4.5,2962,78.0
4233,Restaurant_4233,San Diego,Mexican,3.0,2483,77.0
4234,Restaurant_4234,Los Angeles,Mexican,3.1,1213,96.0
4235,Restaurant_4235,San Jose,Mexican,4.1,4735,30.0
4236,Restaurant_4236,New York,Italian,3.4,2992,41.0
4237,Restaurant_4237,San Jose,Korean,3.9,4429,12.0
4238,Restaurant_4238,Los Angeles,Mexican,3.6,906,91.0
4239,Restaurant_4239,Los Angeles,Japanese,3.8,1581,130.0
4240,Restaurant_4240,Chicago,Chinese,4.4,1604,125.0
4241,Restaurant_4241,San Jose,Korean,4.2,569,144.0
4242,Restaurant_4242,San Antonio,American,4.4,1545,97.0
4243,Restaurant_4243,Los Angeles,Italian,4.2,908,62.0
4244,Restaurant_4244,New York,French,4.3,4462,13.0
4245,Restaurant_4245,Philadelphia,Indian,3.8,4083,41.0
4246,Restaurant_4246,Dallas,Mediterranean,2.8,3340,92.0
4247,Restaurant_4247,Chicago,Indian,3.7,2425,111.0
4248,Restaurant_4248,Philadelphia,Mexican,4.0,3218,67.0
4249,Restaurant_4249,Chicago,Chinese,3.9,2165,22.0
4250,Restaurant_4250,New York,American,4.1,1013,53.0
4251,Restaurant_4251,Phoenix,Korean,5.0,3206,39.0
4252,Restaurant_4252,San Jose,Japanese,3.4,1872,21.0
4253,Restaurant_4253,Houston,Thai,3.5,4909,23.0
4254,Restaurant_4254,San Antonio,Indian,4.6,205,45.0
4255,Restaurant_4255,Philadelphia,Thai,3.9,815,54.0
4256,Restaurant_4256,San Jose,Korean,4.1,65,33.0
4257,Restaurant_4257,San Antonio,Chinese,3.4,4045,128.0
4258,Restaurant_4258,Phoenix,Thai,3.3,2051,140.0
4259,Restaurant_4259,Houston,Indian,3.0,2,87.0
4260,Restaurant_4260,San Antonio,French,3.9,324,47.0
4261,Restaurant_4261,San Antonio,Mediterranean,3.1,604,101.0
4262,Restaurant_4262,Philadelphia,Thai,3.0,4891,96.0
4263,Restaurant_4263,San Diego,French,4.3,2582,29.0
4264,Restaurant_4264,Houston,French,3.4,2646,106.0
4265,Restaurant_4265,San Jose,Mexican,3.0,3122,11.0
4266,Restaurant_4266,Phoenix,Mediterranean,2.9,3114,11.0
4267,Restaurant_4267,Houston,Japanese,4.4,3275,51.0
4268,Restaurant_4268,New York,Indian,3.7,346,49.0
4269,Restaurant_4269,San Diego,American,3.5,4154,146.0
4270,Restaurant_4270,New York,Korean,3.9,2727,139.0
4271,Restaurant_4271,Phoenix,American,3.9,2558,12.0
4272,Restaurant_4272,Philadelphia,Thai,3.4,3389,25.0
4273,Restaurant_4273,Philadelphia,Mediterranean,3.6,3443,141.0
4274,Restaurant_4274,Phoenix,Thai,4.3,2254,32.0
4275,Restaurant_4275,Chicago,Mediterranean,4.4,110,111.0
4276,Restaurant_4276,Phoenix,Indian,3.2,22,86.0
4277,Restaurant_4277,San Diego,Korean,4.7,3816,143.0
4278,Restaurant_4278,Los Angeles,Korean,5.0,1963,64.0
4279,Restaurant_4279,Philadelphia,Indian,3.6,4882,145.0
4280,Restaurant_4280,Dallas,Japanese,3.6,1707,82.0
4281,Restaurant_4281,San Diego,French,3.2,3082,107.0
4282,Restaurant_4282,San Diego,Mediterranean,3.3,3815,90.0
4283,Restaurant_4283,San Diego,Italian,4.0,746,123.0
4284,Restaurant_4284,San Antonio,Italian,5.0,514,76.0
4285,Restaurant_4285,San Diego,French,4.3,3039,50.0
4286,Restaurant_4286,Philadelphia,Thai,3.6,2856,49.0
4287,Restaurant_4287,Los Angeles,Mediterranean,3.5,2341,112.0
4288,Restaurant_4288,Los Angeles,Chinese,3.3,324,48.0
4289,Restaurant_4289,San Diego,Korean,4.5,3362,62.0
4290,Restaurant_4290,New York,American,3.6,3490,49.0
4291,Restaurant_4291,Philadelphia,Chinese,4.1,2507,61.0
4292,Restaurant_4292,Philadelphia,American,3.6,3178,46.0
4293,Restaurant_4293,Houston,Korean,5.0,3324,76.0
4294,Restaurant_4294,San Jose,Italian,3.4,1562,94.0
4295,Restaurant_4295,Chicago,Indian,3.3,1544,75.0
4296,Restaurant_4296,Chicago,Japanese,3.5,3229,147.0
4297,Restaurant_4297,New York,Mexican,4.1,525,61.0
4298,Restaurant_4298,Chicago,Thai,4.8,4633,11.0
4299,Restaurant_4299,Houston,French,4.1,1749,138.0
4300,Restaurant_4300,Phoenix,Italian,4.3,4722,106.0
4301,Restaurant_4301,Chicago,Indian,4.2,840,31.0
4302,Restaurant_4302,Philadelphia,Indian,2.6,2265,122.0
4303,Restaurant_4303,Phoenix,American,3.8,4688,91.0
4304,Restaurant_4304,Chicago,Indian,3.6,712,130.0
4305,Restaurant_4305,Philadelphia,Mediterranean,3.7,66,12.0
4306,Restaurant_4306,Philadelphia,Thai,3.2,760,127.0
4307,Restaurant_4307,San Diego,Mexican,4.4,464,148.0
4308,Restaurant_4308,Los Angeles,Italian,3.8,4191,19.0
4309,Restaurant_4309,New York,Mediterranean,3.8,4503,34.0
4310,Restaurant_4310,Houston,Italian,,3189,129.0
4311,Restaurant_4311,San Antonio,Japanese,3.4,4899,15.0
4312,Restaurant_4312,San Jose,Mexican,,1467,119.0
4313,Restaurant_4313,Chicago,Indian,4.0,4852,17.0
4314,Restaurant_4314,Chicago,Japanese,3.9,2760,50.0
4315,Restaurant_4315,Phoenix,American,4.2,4456,119.0
4316,Restaurant_4316,Phoenix,Japanese,3.9,1393,10.0
4317,Restaurant_4317,San Jose,Chinese,3.0,3693,140.0
4318,Restaurant_4318,Chicago,American,3.2,4307,61.0
4319,Restaurant_4319,Dallas,Mexican,4.7,1699,111.0
4320,Restaurant_4320,Houston,Thai,4.0,1120,86.0
4321,Restaurant_4321,Chicago,Chinese,4.4,1571,56.0
4322,Restaurant_4322,Los Angeles,Italian,4.4,4873,123.0
4323,Restaurant_4323,San Jose,French,3.1,728,92.0
4324,Restaurant_4324,Dallas,French,3.6,3504,28.0
4325,Restaurant_4325,Houston,Chinese,4.3,615,79.0
4326,Restaurant_4326,Chicago,Thai,3.2,370,56.0
4327,Restaurant_4327,San Antonio,Mediterranean,3.5,3464,126.0
4328,Restaurant_4328,San Diego,French,3.4,4727,87.0
4329,Restaurant_4329,Los Angeles,Chinese,3.3,4856,14.0
4330,Restaurant_4330,San Antonio,Mexican,3.7,4942,73.0
4331,Restaurant_4331,Phoenix,Korean,3.5,947,116.0
4332,Restaurant_4332,Phoenix,Thai,3.5,1119,45.0
4333,Restaurant_4333,Chicago,Thai,4.0,1455,146.0
4334,Restaurant_4334,Phoenix,Mediterranean,4.5,2548,20.0
4335,Restaurant_4335,Los Angeles,American,4.3,2422,73.0
4336,Restaurant_4336,Houston,Indian,3.9,3611,74.0
4337,Restaurant_4337,Philadelphia,French,4.9,2546,82.0
4338,Restaurant_4338,New York,Indian,4.3,1340,66.0
4339,Restaurant_4339,San Jose,Indian,4.4,3845,75.0
4340,Restaurant_4340,Houston,Mexican,3.7,1518,141.0
4341,Restaurant_4341,Philadelphia,Italian,3.5,1959,13.0
4342,Restaurant_4342,Dallas,Indian,4.1,710,133.0
4343,Restaurant_4343,Los Angeles,Thai,4.4,4570,138.0
4344,Restaurant_4344,San Antonio,Mediterranean,3.9,573,101.0
4345,Restaurant_4345,Philadelphia,Mediterranean,3.4,2843,27.0
4346,Restaurant_4346,Los Angeles,Korean,2.9,507,79.0
4347,Restaurant_4347,San Diego,Italian,2.7,2222,112.0
4348,Restaurant_4348,San Antonio,American,3.8,4787,95.0
4349,Restaurant_4349,Phoenix,Thai,4.4,1294,39.0
4350,Restaurant_4350,Phoenix,Thai,2.2,1697,116.0
4351,Restaurant_4351,San Antonio,Korean,3.4,787,139.0
4352,Restaurant_4352,Dallas,Japanese,3.3,3789,29.0
4353,Restaurant_4353,Dallas,Korean,4.1,4667,87.0
4354,Restaurant_4354,Dallas,Indian,3.3,2233,86.0
4355,Restaurant_4355,Philadelphia,Chinese,2.9,586,81.0
4356,Restaurant_4356,San Jose,Mediterranean,3.4,3165,82.0
4357,Restaurant_4357,Philadelphia,Korean,3.3,3650,115.0
4358,Restaurant_4358,Chicago,Indian,3.8,4609,137.0
4359,Restaurant_4359,New York,French,3.6,3249,116.0
4360,Restaurant_4360,San Antonio,Italian,4.1,2701,20.0
4361,Restaurant_4361,Houston,Thai,3.8,4036,89.0
4362,Restaurant_4362,New York,Japanese,4.5,555,18.0
4363,Restaurant_4363,San Diego,Italian,3.5,1709,109.0
4364,Restaurant_4364,Philadelphia,Indian,4.2,3975,61.0
4365,Restaurant_4365,Philadelphia,American,4.0,4390,124.0
4366,Restaurant_4366,Los Angeles,French,3.6,3307,
4367,Restaurant_4367,New York,Indian,4.3,1510,84.0
4368,Restaurant_4368,Los Angeles,Chinese,3.2,2586,142.0
4369,Restaurant_4369,Houston,Mexican,4.7,3546,77.0
4370,Restaurant_4370,Los Angeles,Indian,3.3,4076,63.0
4371,Restaurant_4371,New York,Korean,2.9,3506,20.0
4372,Restaurant_4372,San Antonio,Indian,2.8,4343,138.0
4373,Restaurant_4373,San Diego,Korean,3.9,3633,56.0
4374,Restaurant_4374,Philadelphia,American,3.4,2406,124.0
4375,Restaurant_4375,Houston,Thai,3.9,1461,47.0
4376,Restaurant_4376,Philadelphia,Mediterranean,3.0,2171,139.0
4377,Restaurant_4377,Chicago,Mexican,4.1,402,54.0
4378,Restaurant_4378,San Diego,American,3.9,283,70.0
4379,Restaurant_4379,San Jose,Korean,3.5,240,91.0
4380,Restaurant_4380,Los Angeles,Mediterranean,4.2,4262,20.0
4381,Restaurant_4381,Phoenix,Chinese,4.2,4656,34.0
4382,Restaurant_4382,New York,Italian,3.9,2195,87.0
4383,Restaurant_4383,Philadelphia,Mexican,4.4,700,50.0
4384,Restaurant_4384,Los Angeles,Japanese,4.6,2670,50.0
4385,Restaurant_4385,Houston,American,3.2,1919,110.0
4386,Restaurant_4386,Philadelphia,Italian,4.6,4360,148.0
4387,Restaurant_4387,San Jose,Italian,3.2,2548,41.0
4388,Restaurant_4388,San Diego,Indian,4.3,2326,58.0
4389,Restaurant_4389,San Diego,Indian,4.5,2796,15.0
4390,Restaurant_4390,Philadelphia,Japanese,3.7,2206,66.0
4391,Restaurant_4391,Houston,Japanese,3.8,4594,15.0
4392,Restaurant_4392,San Diego,Korean,3.6,1610,56.0
4393,Restaurant_4393,San Diego,Japanese,3.2,487,72.0
4394,Restaurant_4394,San Jose,Italian,3.4,464,76.0
4395,Restaurant_4395,New York,Korean,4.1,4323,50.0
4396,Restaurant_4396,Houston,Mediterranean,4.4,665,114.0
4397,Restaurant_4397,Houston,Thai,3.8,1489,16.0
4398,Restaurant_4398,San Antonio,Thai,3.1,798,66.0
4399,Restaurant_4399,San Antonio,Thai,3.0,2800,25.0
4400,Restaurant_4400,San Diego,Mexican,3.7,3298,68.0
4401,Restaurant_4401,Phoenix,Mexican,3.4,3240,146.0
4402,Restaurant_4402,San Antonio,Japanese,4.6,3355,43.0
